ID,Length,NGN
"NW_020168937.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2716, whole genome shotgun sequence",3602,115
"NW_020168938.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2719, whole genome shotgun sequence",3961,263
"NW_020168939.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2721, whole genome shotgun sequence",3872,42
"NW_020168940.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2723, whole genome shotgun sequence",3889,337
"NW_020168941.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2724, whole genome shotgun sequence",6029,612
"NW_020168942.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2726, whole genome shotgun sequence",3293,86
"NW_020168943.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2728, whole genome shotgun sequence",3916,72
"NW_020168944.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2733, whole genome shotgun sequence",3468,184
"NW_020168945.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2735, whole genome shotgun sequence",5633,82
"NW_020168946.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2736, whole genome shotgun sequence",3259,433
"NW_020168947.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2741, whole genome shotgun sequence",3255,187
"NW_020168948.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2742, whole genome shotgun sequence",3351,271
"NW_020168949.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2744, whole genome shotgun sequence",3247,50
"NW_020168950.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2747, whole genome shotgun sequence",4870,64
"NW_020168951.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2748, whole genome shotgun sequence",3780,143
"NW_020168952.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2750, whole genome shotgun sequence",5442,30
"NW_020168953.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2751, whole genome shotgun sequence",4372,92
"NW_020168954.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2752, whole genome shotgun sequence",3320,307
"NW_020168955.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2754, whole genome shotgun sequence",4122,127
"NW_020168956.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2755, whole genome shotgun sequence",3453,60
"NW_020168957.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2756, whole genome shotgun sequence",3211,97
"NW_020168958.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2758, whole genome shotgun sequence",3914,106
"NW_020168959.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2760, whole genome shotgun sequence",6366,137
"NW_020168960.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2762, whole genome shotgun sequence",3202,277
"NW_020168961.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2764, whole genome shotgun sequence",3869,351
"NW_020168962.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2765, whole genome shotgun sequence",3473,71
"NW_020168963.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2767, whole genome shotgun sequence",3823,217
"NW_020168964.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2770, whole genome shotgun sequence",3173,353
"NW_020168965.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2772, whole genome shotgun sequence",4445,335
"NW_020168966.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2773, whole genome shotgun sequence",3389,59
"NW_020168967.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2774, whole genome shotgun sequence",3149,53
"NW_020168968.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2775, whole genome shotgun sequence",3144,990
"NW_020168969.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2776, whole genome shotgun sequence",3144,220
"NW_020168970.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2777, whole genome shotgun sequence",3143,120
"NW_020168971.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2779, whole genome shotgun sequence",3551,214
"NW_020168972.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2781, whole genome shotgun sequence",3347,225
"NW_020168973.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2782, whole genome shotgun sequence",3232,388
"NW_020168974.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2785, whole genome shotgun sequence",3280,268
"NW_020168975.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2786, whole genome shotgun sequence",3128,308
"NW_020168976.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2788, whole genome shotgun sequence",3122,256
"NW_020168977.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2789, whole genome shotgun sequence",3687,62
"NW_020168978.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2800, whole genome shotgun sequence",3852,45
"NW_020168979.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2804, whole genome shotgun sequence",4005,24
"NW_020168980.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2806, whole genome shotgun sequence",4778,33
"NW_020168981.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2807, whole genome shotgun sequence",4462,142
"NW_020168982.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2809, whole genome shotgun sequence",4390,130
"NW_020168983.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2812, whole genome shotgun sequence",3718,31
"NW_020168984.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2813, whole genome shotgun sequence",3049,326
"NW_020168985.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2814, whole genome shotgun sequence",3048,5
"NW_020168986.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2816, whole genome shotgun sequence",4027,324
"NW_020168987.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2820, whole genome shotgun sequence",3742,214
"NW_020168988.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2821, whole genome shotgun sequence",3407,14
"NW_020168989.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2824, whole genome shotgun sequence",6033,38
"NW_020168990.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2825, whole genome shotgun sequence",3575,127
"NW_020168991.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2826, whole genome shotgun sequence",3032,38
"NW_020168992.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2828, whole genome shotgun sequence",3026,663
"NW_020168993.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2829, whole genome shotgun sequence",7021,53
"NW_020168994.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2832, whole genome shotgun sequence",3532,219
"NW_020168995.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2835, whole genome shotgun sequence",3187,142
"NW_020168996.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2837, whole genome shotgun sequence",3758,204
"NW_020168997.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2838, whole genome shotgun sequence",2988,27
"NW_020168998.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2841, whole genome shotgun sequence",4422,15
"NW_020168999.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2842, whole genome shotgun sequence",3249,32
"NW_020169000.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2844, whole genome shotgun sequence",2966,147
"NW_020169001.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2851, whole genome shotgun sequence",2950,50
"NW_020169002.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2853, whole genome shotgun sequence",2935,193
"NW_020169003.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2855, whole genome shotgun sequence",2931,70
"NW_020169004.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2857, whole genome shotgun sequence",2929,397
"NW_020169005.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2859, whole genome shotgun sequence",3755,19
"NW_020169006.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2862, whole genome shotgun sequence",4287,75
"NW_020169007.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2864, whole genome shotgun sequence",4118,93
"NW_020169008.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2868, whole genome shotgun sequence",2983,43
"NW_020169009.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2870, whole genome shotgun sequence",3514,148
"NW_020169010.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2874, whole genome shotgun sequence",3417,24
"NW_020169011.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2876, whole genome shotgun sequence",3807,86
"NW_020169012.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2879, whole genome shotgun sequence",2846,904
"NW_020169013.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2881, whole genome shotgun sequence",3313,217
"NW_020169014.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2883, whole genome shotgun sequence",4123,337
"NW_020169015.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2885, whole genome shotgun sequence",2936,386
"NW_020169016.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2889, whole genome shotgun sequence",2826,407
"NW_020169017.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2890, whole genome shotgun sequence",4055,18
"NW_020169018.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2891, whole genome shotgun sequence",5258,108
"NW_020169019.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2893, whole genome shotgun sequence",2797,815
"NW_020169020.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2907, whole genome shotgun sequence",2749,4
"NW_020169021.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2908, whole genome shotgun sequence",3490,140
"NW_020169022.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2909, whole genome shotgun sequence",5618,41
"NW_020169023.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2910, whole genome shotgun sequence",3641,212
"NW_020169024.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2911, whole genome shotgun sequence",2734,317
"NW_020169025.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2912, whole genome shotgun sequence",3824,34
"NW_020169026.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2913, whole genome shotgun sequence",2832,67
"NW_020169027.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2914, whole genome shotgun sequence",3079,99
"NW_020169028.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2915, whole genome shotgun sequence",28062,31
"NW_020169029.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2916, whole genome shotgun sequence",3383,231
"NW_020169030.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2919, whole genome shotgun sequence",2717,126
"NW_020169031.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2921, whole genome shotgun sequence",3794,41
"NW_020169032.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2922, whole genome shotgun sequence",2707,48
"NW_020169033.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2923, whole genome shotgun sequence",4385,27
"NW_020169034.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2924, whole genome shotgun sequence",2704,80
"NW_020169035.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2925, whole genome shotgun sequence",3664,279
"NW_020169036.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2930, whole genome shotgun sequence",2674,179
"NW_020169037.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2932, whole genome shotgun sequence",3779,41
"NW_020169038.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2933, whole genome shotgun sequence",2669,176
"NW_020169039.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2934, whole genome shotgun sequence",3135,26
"NW_020169040.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2936, whole genome shotgun sequence",3635,48
"NW_020169041.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2939, whole genome shotgun sequence",3085,64
"NW_020169042.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2943, whole genome shotgun sequence",3514,304
"NW_020169043.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2947, whole genome shotgun sequence",3003,387
"NW_020169044.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2948, whole genome shotgun sequence",3699,264
"NW_020169045.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2949, whole genome shotgun sequence",4017,51
"NW_020169046.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2950, whole genome shotgun sequence",3093,31
"NW_020169047.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2951, whole genome shotgun sequence",2618,12
"NW_020169048.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2955, whole genome shotgun sequence",3779,110
"NW_020169049.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2957, whole genome shotgun sequence",3402,22
"NW_020169050.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2960, whole genome shotgun sequence",3795,338
"NW_020169051.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2962, whole genome shotgun sequence",7411,3
"NW_020169052.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2965, whole genome shotgun sequence",2576,338
"NW_020169053.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2967, whole genome shotgun sequence",3545,24
"NW_020169054.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2968, whole genome shotgun sequence",2573,185
"NW_020169055.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2971, whole genome shotgun sequence",3740,385
"NW_020169056.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2974, whole genome shotgun sequence",3366,88
"NW_020169057.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2975, whole genome shotgun sequence",3810,397
"NW_020169058.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2977, whole genome shotgun sequence",4407,201
"NW_020169059.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2979, whole genome shotgun sequence",3297,240
"NW_020169060.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2981, whole genome shotgun sequence",2544,821
"NW_020169061.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2987, whole genome shotgun sequence",2534,213
"NW_020169062.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2992, whole genome shotgun sequence",3306,505
"NW_020169063.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2998, whole genome shotgun sequence",3938,221
"NW_020169064.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3001, whole genome shotgun sequence",3003,241
"NW_020169065.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3002, whole genome shotgun sequence",10217,36
"NW_020169066.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3003, whole genome shotgun sequence",3052,202
"NW_020169067.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3005, whole genome shotgun sequence",2485,12
"NW_020169068.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3006, whole genome shotgun sequence",4012,21
"NW_020169069.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3007, whole genome shotgun sequence",2593,28
"NW_020169070.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3008, whole genome shotgun sequence",2908,35
"NW_020169071.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3011, whole genome shotgun sequence",2971,31
"NW_020169072.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3013, whole genome shotgun sequence",3185,242
"NW_020169073.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3014, whole genome shotgun sequence",2633,161
"NW_020169074.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3015, whole genome shotgun sequence",3590,38
"NW_020169075.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3019, whole genome shotgun sequence",5693,8
"NW_020169076.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3020, whole genome shotgun sequence",2530,80
"NW_020169077.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3021, whole genome shotgun sequence",2419,21
"NW_020169078.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3024, whole genome shotgun sequence",2408,28
"NW_020169079.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3025, whole genome shotgun sequence",3271,201
"NW_020169080.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3026, whole genome shotgun sequence",3549,60
"NW_020169081.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3030, whole genome shotgun sequence",3553,14
"NW_020169082.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3031, whole genome shotgun sequence",8870,19
"NW_020169083.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3032, whole genome shotgun sequence",2391,60
"NW_020169084.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3039, whole genome shotgun sequence",3951,5
"NW_020169085.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3040, whole genome shotgun sequence",3913,288
"NW_020169086.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3041, whole genome shotgun sequence",2593,24
"NW_020169087.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3042, whole genome shotgun sequence",2357,69
"NW_020169088.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3044, whole genome shotgun sequence",2336,166
"NW_020169089.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3046, whole genome shotgun sequence",2329,79
"NW_020169090.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3049, whole genome shotgun sequence",3254,67
"NW_020169091.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3050, whole genome shotgun sequence",2317,135
"NW_020169092.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3053, whole genome shotgun sequence",2603,47
"NW_020169093.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3054, whole genome shotgun sequence",2300,9
"NW_020169094.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3055, whole genome shotgun sequence",2299,453
"NW_020169095.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3056, whole genome shotgun sequence",2299,41
"NW_020169096.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3058, whole genome shotgun sequence",2824,35
"NW_020169097.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3059, whole genome shotgun sequence",4720,165
"NW_020169098.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3060, whole genome shotgun sequence",2290,711
"NW_020169099.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3061, whole genome shotgun sequence",2903,32
"NW_020169100.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3064, whole genome shotgun sequence",2391,76
"NW_020169101.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3068, whole genome shotgun sequence",2254,108
"NW_020169102.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3074, whole genome shotgun sequence",2965,278
"NW_020169103.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3076, whole genome shotgun sequence",2214,79
"NW_020169104.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3079, whole genome shotgun sequence",3756,17
"NW_020169105.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3081, whole genome shotgun sequence",6635,24
"NW_020169106.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3087, whole genome shotgun sequence",3603,47
"NW_020169107.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3088, whole genome shotgun sequence",2159,36
"NW_020169108.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3090, whole genome shotgun sequence",3391,57
"NW_020169109.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3092, whole genome shotgun sequence",4949,14
"NW_020169110.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3095, whole genome shotgun sequence",2137,680
"NW_020169111.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3096, whole genome shotgun sequence",3579,29
"NW_020169112.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3097, whole genome shotgun sequence",3242,174
"NW_020169113.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3100, whole genome shotgun sequence",2123,53
"NW_020169114.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3101, whole genome shotgun sequence",8550,44
"NW_020169115.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3102, whole genome shotgun sequence",3303,13
"NW_020169116.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3103, whole genome shotgun sequence",2114,83
"NW_020169117.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3107, whole genome shotgun sequence",2869,41
